Initial time: 16197297781619729778 ; 0 ; 2 ; 98559 ; 140663448549120; -1 ; IWANT
1619729779 ; 10 ; 5 ; 98557 ; 140332540917504; 90 ; GOTRS
1619729779 ; 336 ; 7 ; 98559 ; 140660556351232; -1 ; IWANT
1619729779 ; 20 ; 2 ; 98557 ; 140332540917504; 100 ; GOTRS
1619729779 ; 337 ; 3 ; 98559 ; 140660547958528; -1 ; IWANT
1619729779 ; 7 ; 7 ; 98557 ; 140332540917504; 110 ; GOTRS
1619729779 ; 338 ; 3 ; 98559 ; 140660539565824; -1 ; IWANT
1619729779 ; 25 ; 1 ; 98557 ; 140332540917504; 120 ; GOTRS
1619729779 ; 339 ; 1 ; 98559 ; 140660531173120; -1 ; IWANT
1619729779 ; 340 ; 4 ; 98559 ; 140660522780416; -1 ; IWANT
1619729779 ; 2 ; 9 ; 98557 ; 140332540917504; 130 ; GOTRS
1619729779 ; 341 ; 7 ; 98559 ; 140660514387712; -1 ; IWANT
1619729779 ; 21 ; 3 ; 98557 ; 140332540917504; 140 ; GOTRS
1619729779 ; 24 ; 2 ; 98557 ; 140332540917504; 150 ; GOTRS
1619729779 ; 342 ; 4 ; 98559 ; 140660505995008; -1 ; IWANT
1619729779 ; 343 ; 2 ; 98559 ; 140660497602304; -1 ; IWANT
1619729779 ; 9 ; 8 ; 98557 ; 140332540917504; 160 ; GOTRS
1619729779 ; 15 ; 6 ; 98557 ; 140332540917504; 170 ; GOTRS
1619729779 ; 344 ; 2 ; 98559 ; 140660489209600; -1 ; IWANT
1619729779 ; 345 ; 7 ; 98559 ; 140660480816896; -1 ; IWANT
1619729779 ; 346 ; 7 ; 98559 ; 140660472424192; -1 ; IWANT
1619729779 ; 22 ; 4 ; 98557 ; 140332540917504; 180 ; GOTRS
1619729780 ; 347 ; 8 ; 98559 ; 140660464031488; -1 ; IWANT
1619729780 ; 12 ; 8 ; 98557 ; 140332540917504; 190 ; GOTRS
1619729780 ; 18 ; 6 ; 98557 ; 140332540917504; 200 ; GOTRS
1619729780 ; 27 ; 3 ; 98557 ; 140332540917504; 210 ; GOTRS
1619729780 ; 13 ; 8 ; 98557 ; 140332540917504; 220 ; GOTRS
1619729780 ; 348 ; 6 ; 98559 ; 140660455638784; -1 ; IWANT
1619729780 ; 16 ; 7 ; 98557 ; 140332540917504; 230 ; GOTRS
1619729780 ; 11 ; 9 ; 98557 ; 140332540917504; 240 ; GOTRS
1619729780 ; 14 ; 8 ; 98557 ; 140332540917504; 250 ; GOTRS
1619729780 ; 349 ; 7 ; 98559 ; 140660447246080; -1 ; IWANT
1619729780 ; 35 ; 1 ; 98557 ; 140332540917504; 260 ; GOTRS
1619729780 ; 23 ; 5 ; 98557 ; 140332540917504; 270 ; GOTRS
1619729780 ; 350 ; 5 ; 98559 ; 140660438853376; -1 ; IWANT
1619729780 ; 31 ; 3 ; 98557 ; 140332540917504; 280 ; GOTRS
1619729780 ; 351 ; 5 ; 98559 ; 140660430460672; -1 ; IWANT
1619729780 ; 26 ; 5 ; 98557 ; 140332540917504; 290 ; GOTRS
1619729780 ; 352 ; 8 ; 98559 ; 140660422067968; -1 ; IWANT
1619729780 ; 353 ; 8 ; 98559 ; 140660413675264; -1 ; IWANT
1619729780 ; 29 ; 5 ; 98557 ; 140332540917504; 300 ; GOTRS
1619729780 ; 38 ; 2 ; 98557 ; 140332540917504; 310 ; GOTRS
1619729780 ; 354 ; 7 ; 98559 ; 140660405282560; -1 ; IWANT
1619729780 ; 19 ; 9 ; 98557 ; 140332540917504; 320 ; GOTRS
1619729780 ; 355 ; 2 ; 98559 ; 140660396889856; -1 ; IWANT
1619729780 ; 32 ; 5 ; 98557 ; 140332540917504; 330 ; GOTRS
1619729780 ; 356 ; 3 ; 98559 ; 140660388497152; -1 ; IWANT
1619729780 ; 357 ; 7 ; 98559 ; 140660380104448; -1 ; IWANT
1619729780 ; 28 ; 7 ; 98557 ; 140332540917504; 340 ; GOTRS
1619729780 ; 40 ; 3 ; 98557 ; 140332540917504; 350 ; GOTRS
1619729780 ; 358 ; 1 ; 98559 ; 140660371711744; -1 ; IWANT
1619729780 ; 359 ; 8 ; 98559 ; 140660363319040; -1 ; IWANT
1619729780 ; 47 ; 2 ; 98557 ; 140332540917504; 360 ; GOTRS
1619729780 ; 360 ; 2 ; 98559 ; 140660354926336; -1 ; IWANT
1619729780 ; 48 ; 2 ; 98557 ; 140332540917504; 370 ; GOTRS
1619729780 ; 361 ; 8 ; 98559 ; 140660346533632; -1 ; IWANT
1619729780 ; 44 ; 3 ; 98557 ; 140332540917504; 380 ; GOTRS
1619729780 ; 34 ; 6 ; 98557 ; 140332540917504; 390 ; GOTRS
1619729780 ; 362 ; 4 ; 98559 ; 140660338140928; -1 ; IWANT
1619729780 ; 41 ; 4 ; 98557 ; 140332540917504; 400 ; GOTRS
1619729780 ; 363 ; 6 ; 98559 ; 140660329748224; -1 ; IWANT
1619729780 ; 46 ; 3 ; 98557 ; 140332540917504; 410 ; GOTRS
1619729780 ; 39 ; 5 ; 98557 ; 140332540917504; 420 ; GOTRS
1619729780 ; 33 ; 7 ; 98557 ; 140332540917504; 430 ; GOTRS
1619729780 ; 30 ; 8 ; 98557 ; 140332540917504; 440 ; GOTRS
1619729780 ; 51 ; 2 ; 98557 ; 140332540917504; 450 ; GOTRS
1619729780 ; 364 ; 4 ; 98559 ; 140660246050560; -1 ; IWANT
1619729780 ; 365 ; 2 ; 98559 ; 140660237657856; -1 ; IWANT
1619729780 ; 366 ; 6 ; 98559 ; 140660229265152; -1 ; IWANT
1619729780 ; 367 ; 7 ; 98559 ; 140660220872448; -1 ; IWANT
1619729780 ; 368 ; 6 ; 98559 ; 140660212479744; -1 ; IWANT
1619729780 ; 369 ; 5 ; 98559 ; 140660204087040; -1 ; IWANT
1619729780 ; 370 ; 9 ; 98559 ; 140660195694336; -1 ; IWANT
1619729780 ; 371 ; 2 ; 98559 ; 140660187301632; -1 ; IWANT
1619729780 ; 36 ; 8 ; 98557 ; 140332540917504; 460 ; GOTRS
1619729780 ; 56 ; 2 ; 98557 ; 140332540917504; 470 ; GOTRS
1619729780 ; 372 ; 3 ; 98559 ; 140660178908928; -1 ; IWANT
1619729780 ; 373 ; 4 ; 98559 ; 140660170516224; -1 ; IWANT
1619729780 ; 58 ; 2 ; 98557 ; 140332540917504; 480 ; GOTRS
1619729780 ; 374 ; 1 ; 98559 ; 140660162123520; -1 ; IWANT
1619729780 ; 62 ; 1 ; 98557 ; 140332540917504; 490 ; GOTRS
1619729780 ; 37 ; 9 ; 98557 ; 140332540917504; 500 ; GOTRS
1619729780 ; 49 ; 6 ; 98557 ; 140332540917504; 510 ; GOTRS
1619729780 ; 375 ; 8 ; 98559 ; 140660153730816; -1 ; IWANT
1619729780 ; 63 ; 1 ; 98557 ; 140332540917504; 520 ; GOTRS
1619729780 ; 376 ; 5 ; 98559 ; 140660145338112; -1 ; IWANT
1619729780 ; 55 ; 4 ; 98557 ; 140332540917504; 530 ; GOTRS
1619729780 ; 43 ; 8 ; 98557 ; 140332540917504; 540 ; GOTRS
1619729780 ; 377 ; 8 ; 98559 ; 140660136945408; -1 ; IWANT
1619729780 ; 378 ; 9 ; 98559 ; 140660128552704; -1 ; IWANT
1619729780 ; 60 ; 3 ; 98557 ; 140332540917504; 550 ; GOTRS
1619729780 ; 45 ; 8 ; 98557 ; 140332540917504; 560 ; GOTRS
1619729780 ; 379 ; 2 ; 98559 ; 140660120160000; -1 ; IWANT
1619729780 ; 61 ; 3 ; 98557 ; 140332540917504; 570 ; GOTRS
1619729780 ; 42 ; 9 ; 98557 ; 140332540917504; 580 ; GOTRS
1619729780 ; 69 ; 1 ; 98557 ; 140332540917504; 590 ; GOTRS
1619729780 ; 59 ; 4 ; 98557 ; 140332540917504; 600 ; GOTRS
1619729780 ; 380 ; 5 ; 98559 ; 140660111767296; -1 ; IWANT
1619729780 ; 57 ; 5 ; 98557 ; 140332540917504; 610 ; GOTRS
1619729780 ; 381 ; 7 ; 98559 ; 140660103374592; -1 ; IWANT
1619729780 ; 52 ; 7 ; 98557 ; 140332540917504; 620 ; GOTRS
1619729780 ; 382 ; 2 ; 98559 ; 140660094981888; -1 ; IWANT
1619729780 ; 383 ; 5 ; 98559 ; 140660086589184; -1 ; IWANT
1619729780 ; 53 ; 7 ; 98557 ; 140332540917504; 630 ; GOTRS
1619729780 ; 384 ; 7 ; 98559 ; 140660078196480; -1 ; IWANT
1619729780 ; 385 ; 7 ; 98559 ; 140660069803776; -1 ; IWANT
1619729780 ; 75 ; 1 ; 98557 ; 140332540917504; 640 ; GOTRS
1619729780 ; 71 ; 2 ; 98557 ; 140332540917504; 650 ; GOTRS
1619729780 ; 50 ; 9 ; 98557 ; 140332540917504; 660 ; GOTRS
1619729780 ; 386 ; 3 ; 98559 ; 140660061411072; -1 ; IWANT
1619729780 ; 67 ; 3 ; 98557 ; 140332540917504; 670 ; GOTRS
1619729780 ; 387 ; 3 ; 98559 ; 140660053018368; -1 ; IWANT
1619729780 ; 77 ; 1 ; 98557 ; 140332540917504; 680 ; GOTRS
1619729780 ; 388 ; 4 ; 98559 ; 140660044625664; -1 ; IWANT
1619729780 ; 389 ; 4 ; 98559 ; 140660036232960; -1 ; IWANT
1619729780 ; 390 ; 6 ; 98559 ; 140660027840256; -1 ; IWANT
1619729780 ; 391 ; 4 ; 98559 ; 140660019447552; -1 ; IWANT
1619729780 ; 54 ; 9 ; 98557 ; 140332540917504; 690 ; GOTRS
1619729780 ; 392 ; 5 ; 98559 ; 140660011054848; -1 ; IWANT
1619729780 ; 393 ; 5 ; 98559 ; 140660002662144; -1 ; IWANT
1619729780 ; 68 ; 5 ; 98557 ; 140332540917504; 700 ; GOTRS
1619729780 ; 394 ; 2 ; 98559 ; 140659994269440; -1 ; IWANT
1619729780 ; 395 ; 2 ; 98559 ; 140659985876736; -1 ; IWANT
1619729780 ; 78 ; 3 ; 98557 ; 140332540917504; 710 ; GOTRS
1619729780 ; 396 ; 4 ; 98559 ; 140659977484032; -1 ; IWANT
1619729780 ; 73 ; 5 ; 98557 ; 140332540917504; 720 ; GOTRS
1619729780 ; 86 ; 1 ; 98557 ; 140332540917504; 730 ; GOTRS
1619729780 ; 70 ; 6 ; 98557 ; 140332540917504; 740 ; GOTRS
1619729780 ; 397 ; 7 ; 98559 ; 140659969091328; -1 ; IWANT
1619729780 ; 398 ; 8 ; 98559 ; 140659960698624; -1 ; IWANT
1619729780 ; 399 ; 9 ; 98559 ; 140659952305920; -1 ; IWANT
1619729780 ; 64 ; 8 ; 98557 ; 140332540917504; 750 ; GOTRS
1619729780 ; 400 ; 5 ; 98559 ; 140659943913216; -1 ; IWANT
1619729780 ; 82 ; 3 ; 98557 ; 140332540917504; 760 ; GOTRS
1619729780 ; 65 ; 8 ; 98557 ; 140332540917504; 770 ; GOTRS
1619729780 ; 74 ; 6 ; 98557 ; 140332540917504; 780 ; GOTRS
1619729780 ; 401 ; 6 ; 98559 ; 140659935520512; -1 ; IWANT
1619729780 ; 402 ; 3 ; 98559 ; 140659927127808; -1 ; IWANT
1619729780 ; 403 ; 1 ; 98559 ; 140659918735104; -1 ; IWANT
1619729780 ; 404 ; 6 ; 98559 ; 140659910342400; -1 ; IWANT
1619729780 ; 66 ; 9 ; 98557 ; 140332540917504; 790 ; GOTRS
1619729780 ; 93 ; 1 ; 98557 ; 140332540917504; 800 ; GOTRS
1619729780 ; 405 ; 6 ; 98559 ; 140659901949696; -1 ; IWANT
1619729780 ; 406 ; 1 ; 98559 ; 140659893556992; -1 ; IWANT
1619729780 ; 80 ; 6 ; 98557 ; 140332540917504; 810 ; GOTRS
1619729780 ; 407 ; 8 ; 98559 ; 140659885164288; -1 ; IWANT
1619729780 ; 88 ; 4 ; 98557 ; 140332540917504; 820 ; GOTRS
1619729780 ; 72 ; 9 ; 98557 ; 140332540917504; 830 ; GOTRS
1619729780 ; 408 ; 5 ; 98559 ; 140659876771584; -1 ; IWANT
1619729780 ; 76 ; 8 ; 98557 ; 140332540917504; 840 ; GOTRS
1619729780 ; 99 ; 1 ; 98557 ; 140332540917504; 850 ; GOTRS
1619729780 ; 409 ; 2 ; 98559 ; 140659868378880; -1 ; IWANT
1619729780 ; 410 ; 4 ; 98559 ; 140659859986176; -1 ; IWANT
1619729780 ; 411 ; 3 ; 98559 ; 140659851593472; -1 ; IWANT
1619729780 ; 81 ; 7 ; 98557 ; 140332540917504; 860 ; GOTRS
1619729780 ; 79 ; 8 ; 98557 ; 140332540917504; 870 ; GOTRS
1619729780 ; 412 ; 7 ; 98559 ; 140659843200768; -1 ; IWANT
1619729780 ; 96 ; 3 ; 98557 ; 140332540917504; 880 ; GOTRS
1619729780 ; 87 ; 6 ; 98557 ; 140332540917504; 890 ; GOTRS
1619729780 ; 84 ; 7 ; 98557 ; 140332540917504; 900 ; GOTRS
1619729780 ; 97 ; 3 ; 98557 ; 140332540917504; 910 ; GOTRS
1619729780 ; 413 ; 9 ; 98559 ; 140659834808064; -1 ; IWANT
1619729780 ; 98 ; 3 ; 98557 ; 140332540917504; 920 ; GOTRS
1619729780 ; 91 ; 5 ; 98557 ; 140332540917504; 930 ; GOTRS
1619729780 ; 414 ; 5 ; 98559 ; 140659826415360; -1 ; IWANT
1619729780 ; 89 ; 6 ; 98557 ; 140332540917504; 940 ; GOTRS
1619729780 ; 415 ; 6 ; 98559 ; 140659818022656; -1 ; IWANT
1619729780 ; 83 ; 8 ; 98557 ; 140332540917504; 950 ; GOTRS
1619729780 ; 416 ; 2 ; 98559 ; 140659809629952; -1 ; IWANT
1619729780 ; 104 ; 2 ; 98557 ; 140332540917504; 960 ; GOTRS
1619729780 ; 417 ; 5 ; 98559 ; 140659801237248; -1 ; IWANT
1619729780 ; 103 ; 3 ; 98557 ; 140332540917504; 970 ; GOTRS
1619729780 ; 418 ; 2 ; 98559 ; 140659792844544; -1 ; IWANT
1619729780 ; 90 ; 7 ; 98557 ; 140332540917504; 980 ; GOTRS
1619729780 ; 94 ; 6 ; 98557 ; 140332540917504; 990 ; GOTRS
1619729780 ; 85 ; 9 ; 98557 ; 140332540917504; 1000 ; GOTRS
1619729780 ; 419 ; 6 ; 98559 ; 140659784451840; -1 ; IWANT
1619729780 ; 92 ; 7 ; 98557 ; 140332540917504; 1010 ; GOTRS
1619729780 ; 420 ; 4 ; 98559 ; 140659776059136; -1 ; IWANT
1619729780 ; 421 ; 4 ; 98559 ; 140659767666432; -1 ; IWANT
1619729780 ; 422 ; 5 ; 98559 ; 140659759273728; -1 ; IWANT
1619729780 ; 100 ; 5 ; 98557 ; 140332540917504; 1020 ; GOTRS
1619729780 ; 423 ; 4 ; 98559 ; 140659750881024; -1 ; IWANT
1619729780 ; 108 ; 3 ; 98557 ; 140332540917504; 1030 ; GOTRS
1619729780 ; 102 ; 5 ; 98557 ; 140332540917504; 1040 ; GOTRS
1619729780 ; 424 ; 2 ; 98559 ; 140659742488320; -1 ; IWANT
1619729780 ; 425 ; 6 ; 98559 ; 140659734095616; -1 ; IWANT
1619729780 ; 426 ; 3 ; 98559 ; 140659725702912; -1 ; IWANT
1619729780 ; 113 ; 2 ; 98557 ; 140332540917504; 1050 ; GOTRS
1619729780 ; 427 ; 9 ; 98559 ; 140659717310208; -1 ; IWANT
1619729780 ; 428 ; 2 ; 98559 ; 140659708917504; -1 ; IWANT
1619729780 ; 95 ; 8 ; 98557 ; 140332540917504; 1060 ; GOTRS
1619729780 ; 105 ; 5 ; 98557 ; 140332540917504; 1070 ; GOTRS
1619729780 ; 429 ; 2 ; 98559 ; 140659700524800; -1 ; IWANT
1619729780 ; 106 ; 5 ; 98557 ; 140332540917504; 1080 ; GOTRS
1619729780 ; 430 ; 2 ; 98559 ; 140659692132096; -1 ; IWANT
1619729780 ; 101 ; 7 ; 98557 ; 140332540917504; 1090 ; GOTRS
1619729780 ; 431 ; 4 ; 98559 ; 140659683739392; -1 ; IWANT
1619729780 ; 117 ; 2 ; 98557 ; 140332540917504; 1100 ; GOTRS
1619729780 ; 432 ; 7 ; 98559 ; 140659675346688; -1 ; IWANT
1619729780 ; 120 ; 1 ; 98557 ; 140332540917504; 1110 ; GOTRS
1619729780 ; 433 ; 4 ; 98559 ; 140659666953984; -1 ; IWANT
1619729780 ; 110 ; 5 ; 98557 ; 140332540917504; 1120 ; GOTRS
1619729780 ; 434 ; 1 ; 98559 ; 140659658561280; -1 ; IWANT
1619729780 ; 435 ; 1 ; 98559 ; 140659650168576; -1 ; IWANT
1619729780 ; 114 ; 4 ; 98557 ; 140332540917504; 1130 ; GOTRS
1619729780 ; 111 ; 5 ; 98557 ; 140332540917504; 1140 ; GOTRS
1619729780 ; 436 ; 5 ; 98559 ; 140659641775872; -1 ; IWANT
1619729780 ; 118 ; 3 ; 98557 ; 140332540917504; 1150 ; GOTRS
1619729780 ; 437 ; 3 ; 98559 ; 140659633383168; -1 ; IWANT
1619729780 ; 438 ; 4 ; 98559 ; 140659624990464; -1 ; IWANT
1619729780 ; 439 ; 8 ; 98559 ; 140659616597760; -1 ; IWANT
1619729780 ; 440 ; 6 ; 98559 ; 140659608205056; -1 ; IWANT
1619729780 ; 109 ; 7 ; 98557 ; 140332540917504; 1160 ; GOTRS
1619729780 ; 441 ; 8 ; 98559 ; 140659599812352; -1 ; IWANT
1619729780 ; 442 ; 9 ; 98559 ; 140659591419648; -1 ; IWANT
1619729780 ; 107 ; 8 ; 98557 ; 140332540917504; 1170 ; GOTRS
1619729780 ; 116 ; 5 ; 98557 ; 140332540917504; 1180 ; GOTRS
1619729780 ; 443 ; 6 ; 98559 ; 140659583026944; -1 ; IWANT
1619729780 ; 123 ; 3 ; 98557 ; 140332540917504; 1190 ; GOTRS
1619729780 ; 444 ; 9 ; 98559 ; 140659574634240; -1 ; IWANT
1619729780 ; 129 ; 1 ; 98557 ; 140332540917504; 1200 ; GOTRS
1619729780 ; 124 ; 3 ; 98557 ; 140332540917504; 1210 ; GOTRS
1619729780 ; 445 ; 3 ; 98559 ; 140659566241536; -1 ; IWANT
1619729780 ; 446 ; 5 ; 98559 ; 140659557848832; -1 ; IWANT
1619729780 ; 126 ; 3 ; 98557 ; 140332540917504; 1220 ; GOTRS
1619729780 ; 447 ; 1 ; 98559 ; 140659549456128; -1 ; IWANT
1619729780 ; 112 ; 8 ; 98557 ; 140332540917504; 1230 ; GOTRS
1619729780 ; 115 ; 7 ; 98557 ; 140332540917504; 1240 ; GOTRS
1619729780 ; 448 ; 2 ; 98559 ; 140659541063424; -1 ; IWANT
1619729780 ; 130 ; 2 ; 98557 ; 140332540917504; 1250 ; GOTRS
1619729780 ; 131 ; 2 ; 98557 ; 140332540917504; 1260 ; GOTRS
1619729780 ; 449 ; 8 ; 98559 ; 140659532670720; -1 ; IWANT
1619729780 ; 450 ; 6 ; 98559 ; 140659524278016; -1 ; IWANT
1619729780 ; 451 ; 1 ; 98559 ; 140659515885312; -1 ; IWANT
1619729780 ; 127 ; 4 ; 98557 ; 140332540917504; 1270 ; GOTRS
1619729780 ; 452 ; 1 ; 98559 ; 140659507492608; -1 ; IWANT
1619729780 ; 138 ; 1 ; 98557 ; 140332540917504; 1280 ; GOTRS
1619729780 ; 453 ; 7 ; 98559 ; 140659499099904; -1 ; IWANT
1619729780 ; 128 ; 4 ; 98557 ; 140332540917504; 1290 ; GOTRS
1619729780 ; 454 ; 4 ; 98559 ; 140659490707200; -1 ; IWANT
1619729780 ; 119 ; 8 ; 98557 ; 140332540917504; 1300 ; GOTRS
1619729780 ; 455 ; 6 ; 98559 ; 140659482314496; -1 ; IWANT
1619729780 ; 125 ; 6 ; 98557 ; 140332540917504; 1310 ; GOTRS
1619729780 ; 456 ; 6 ; 98559 ; 140659473921792; -1 ; IWANT
1619729780 ; 457 ; 7 ; 98559 ; 140659465529088; -1 ; IWANT
1619729780 ; 458 ; 7 ; 98559 ; 140659457136384; -1 ; IWANT
1619729780 ; 133 ; 4 ; 98557 ; 140332540917504; 1320 ; GOTRS
1619729780 ; 459 ; 1 ; 98559 ; 140659448743680; -1 ; IWANT
1619729780 ; 122 ; 8 ; 98557 ; 140332540917504; 1330 ; GOTRS
1619729780 ; 460 ; 8 ; 98559 ; 140659440350976; -1 ; IWANT
1619729780 ; 461 ; 4 ; 98559 ; 140659431958272; -1 ; IWANT
1619729780 ; 121 ; 9 ; 98557 ; 140332540917504; 1340 ; GOTRS
1619729780 ; 462 ; 6 ; 98559 ; 140659423565568; -1 ; IWANT
1619729780 ; 463 ; 3 ; 98559 ; 140659415172864; -1 ; IWANT
1619729780 ; 134 ; 5 ; 98557 ; 140332540917504; 1350 ; GOTRS
1619729780 ; 464 ; 1 ; 98559 ; 140659406780160; -1 ; IWANT
1619729780 ; 132 ; 6 ; 98557 ; 140332540917504; 1360 ; GOTRS
1619729780 ; 465 ; 6 ; 98559 ; 140659398387456; -1 ; IWANT
1619729780 ; 466 ; 4 ; 98559 ; 140659389994752; -1 ; IWANT
1619729780 ; 139 ; 5 ; 98557 ; 140332540917504; 1370 ; GOTRS
1619729780 ; 144 ; 3 ; 98557 ; 140332540917504; 1380 ; GOTRS
1619729780 ; 467 ; 5 ; 98559 ; 140659381602048; -1 ; IWANT
1619729780 ; 153 ; 1 ; 98557 ; 140332540917504; 1390 ; GOTRS
1619729780 ; 468 ; 6 ; 98559 ; 140659373209344; -1 ; IWANT
1619729780 ; 469 ; 5 ; 98559 ; 140659364816640; -1 ; IWANT
1619729780 ; 470 ; 5 ; 98559 ; 140659356423936; -1 ; IWANT
1619729780 ; 152 ; 2 ; 98557 ; 140332540917504; 1400 ; GOTRS
1619729780 ; 471 ; 8 ; 98559 ; 140659348031232; -1 ; IWANT
1619729780 ; 140 ; 6 ; 98557 ; 140332540917504; 1410 ; GOTRS
1619729780 ; 472 ; 2 ; 98559 ; 140659339638528; -1 ; IWANT
1619729780 ; 473 ; 1 ; 98559 ; 140659331245824; -1 ; IWANT
1619729780 ; 157 ; 1 ; 98557 ; 140332540917504; 1420 ; GOTRS
1619729780 ; 474 ; 5 ; 98559 ; 140659322853120; -1 ; IWANT
1619729780 ; 158 ; 1 ; 98557 ; 140332540917504; 1430 ; GOTRS
1619729780 ; 137 ; 8 ; 98557 ; 140332540917504; 1440 ; GOTRS
1619729780 ; 475 ; 4 ; 98559 ; 140659314460416; -1 ; IWANT
1619729780 ; 476 ; 2 ; 98559 ; 140659306067712; -1 ; IWANT
1619729780 ; 160 ; 1 ; 98557 ; 140332540917504; 1450 ; GOTRS
1619729780 ; 151 ; 4 ; 98557 ; 140332540917504; 1460 ; GOTRS
1619729780 ; 135 ; 9 ; 98557 ; 140332540917504; 1470 ; GOTRS
1619729780 ; 142 ; 7 ; 98557 ; 140332540917504; 1480 ; GOTRS
1619729780 ; 477 ; 6 ; 98559 ; 140659297675008; -1 ; IWANT
1619729780 ; 136 ; 9 ; 98557 ; 140332540917504; 1490 ; GOTRS
1619729780 ; 478 ; 6 ; 98559 ; 140659289282304; -1 ; IWANT
1619729780 ; 145 ; 6 ; 98557 ; 140332540917504; 1500 ; GOTRS
1619729780 ; 479 ; 5 ; 98559 ; 140659280889600; -1 ; IWANT
1619729780 ; 480 ; 2 ; 98559 ; 140659272496896; -1 ; IWANT
1619729780 ; 481 ; 2 ; 98559 ; 140659264104192; -1 ; IWANT
1619729780 ; 155 ; 4 ; 98557 ; 140332540917504; 1510 ; GOTRS
1619729780 ; 482 ; 3 ; 98559 ; 140659255711488; -1 ; IWANT
1619729780 ; 156 ; 4 ; 98557 ; 140332540917504; 1520 ; GOTRS
1619729780 ; 143 ; 8 ; 98557 ; 140332540917504; 1530 ; GOTRS
1619729780 ; 141 ; 9 ; 98557 ; 140332540917504; 1540 ; GOTRS
1619729780 ; 483 ; 7 ; 98559 ; 140659247318784; -1 ; IWANT
1619729780 ; 484 ; 4 ; 98559 ; 140659238926080; -1 ; IWANT
1619729780 ; 146 ; 8 ; 98557 ; 140332540917504; 1550 ; GOTRS
1619729780 ; 485 ; 6 ; 98559 ; 140659230533376; -1 ; IWANT
1619729780 ; 147 ; 8 ; 98557 ; 140332540917504; 1560 ; GOTRS
1619729780 ; 486 ; 2 ; 98559 ; 140659222140672; -1 ; IWANT
1619729780 ; 487 ; 7 ; 98559 ; 140659213747968; -1 ; IWANT
1619729780 ; 148 ; 8 ; 98557 ; 140332540917504; 1570 ; GOTRS
1619729780 ; 488 ; 6 ; 98559 ; 140659205355264; -1 ; IWANT
1619729780 ; 161 ; 4 ; 98557 ; 140332540917504; 1580 ; GOTRS
1619729780 ; 149 ; 8 ; 98557 ; 140332540917504; 1590 ; GOTRS
1619729780 ; 489 ; 3 ; 98559 ; 140659196962560; -1 ; IWANT
1619729780 ; 167 ; 2 ; 98557 ; 140332540917504; 1600 ; GOTRS
1619729780 ; 150 ; 8 ; 98557 ; 140332540917504; 1610 ; GOTRS
1619729780 ; 490 ; 6 ; 98559 ; 140659188569856; -1 ; IWANT
1619729780 ; 166 ; 3 ; 98557 ; 140332540917504; 1620 ; GOTRS
1619729780 ; 491 ; 3 ; 98559 ; 140659180177152; -1 ; IWANT
1619729780 ; 492 ; 8 ; 98559 ; 140659171784448; -1 ; IWANT
1619729780 ; 493 ; 4 ; 98559 ; 140659163391744; -1 ; IWANT
1619729780 ; 174 ; 1 ; 98557 ; 140332540917504; 1630 ; GOTRS
1619729780 ; 154 ; 8 ; 98557 ; 140332540917504; 1640 ; GOTRS
1619729780 ; 494 ; 9 ; 98559 ; 140659154999040; -1 ; IWANT
1619729780 ; 495 ; 9 ; 98559 ; 140659146606336; -1 ; IWANT
1619729780 ; 169 ; 3 ; 98557 ; 140332540917504; 1650 ; GOTRS
1619729780 ; 496 ; 5 ; 98559 ; 140659138213632; -1 ; IWANT
1619729780 ; 497 ; 6 ; 98559 ; 140659129820928; -1 ; IWANT
1619729780 ; 498 ; 3 ; 98559 ; 140659121428224; -1 ; IWANT
1619729780 ; 165 ; 5 ; 98557 ; 140332540917504; 1660 ; GOTRS
1619729780 ; 499 ; 7 ; 98559 ; 140659113035520; -1 ; IWANT
1619729780 ; 500 ; 5 ; 98559 ; 140659104642816; -1 ; IWANT
1619729780 ; 501 ; 2 ; 98559 ; 140659096250112; -1 ; IWANT
1619729780 ; 170 ; 4 ; 98557 ; 140332540917504; 1670 ; GOTRS
1619729780 ; 159 ; 8 ; 98557 ; 140332540917504; 1680 ; GOTRS
1619729780 ; 502 ; 3 ; 98559 ; 140659087857408; -1 ; IWANT
1619729780 ; 503 ; 7 ; 98559 ; 140659079464704; -1 ; IWANT
1619729780 ; 172 ; 4 ; 98557 ; 140332540917504; 1690 ; GOTRS
1619729780 ; 504 ; 2 ; 98559 ; 140659071072000; -1 ; IWANT
1619729780 ; 505 ; 8 ; 98559 ; 140659062679296; -1 ; IWANT
1619729780 ; 162 ; 8 ; 98557 ; 140332540917504; 1700 ; GOTRS
1619729780 ; 180 ; 2 ; 98557 ; 140332540917504; 1710 ; GOTRS
1619729780 ; 506 ; 8 ; 98559 ; 140659054286592; -1 ; IWANT
1619729780 ; 164 ; 8 ; 98557 ; 140332540917504; 1720 ; GOTRS
1619729780 ; 175 ; 4 ; 98557 ; 140332540917504; 1730 ; GOTRS
1619729780 ; 507 ; 3 ; 98559 ; 140659045893888; -1 ; IWANT
1619729780 ; 173 ; 5 ; 98557 ; 140332540917504; 1740 ; GOTRS
1619729780 ; 508 ; 3 ; 98559 ; 140659037501184; -1 ; IWANT
1619729780 ; 168 ; 7 ; 98557 ; 140332540917504; 1750 ; GOTRS
1619729780 ; 171 ; 6 ; 98557 ; 140332540917504; 1760 ; GOTRS
1619729780 ; 163 ; 9 ; 98557 ; 140332540917504; 1770 ; GOTRS
